episode_hash,split,manifest_task,task_description,relative_path,abs_zarr_path,user_id,scene_id,environment_id,total_frames,fps,duration_sec,n_subcaptions,annotation_coverage,quality_tier
69b4b5ca1d57a6d358e47a64,train,repairing_parts,The person is assembling and adjusting a mechanical metal tool on top of a barrel.,full/human/mecka/a2/69b4b5ca1d57a6d358e47a64.zarr,/mnt/lzh/egoVerse/datasets/full/human/mecka/a2/69b4b5ca1d57a6d358e47a64.zarr,6926eb344a8070b9cec8b18b,service_bay,auto_repair,2399,30.0,79.967,6,0.9992,pass
69b5787422471f0894f4cd4b,train,repairing_phones,The person is repairing or assembling a mobile phone by manipulating internal components and inspecting the circuit board at a desk.,full/human/mecka/4a/69b5787422471f0894f4cd4b.zarr,/mnt/lzh/egoVerse/datasets/full/human/mecka/4a/69b5787422471f0894f4cd4b.zarr,6934e0fac67c9e4814ac4c5e,repair_bench,electronics_repair,2699,30.0,89.967,6,0.9993,pass
69b5333a7ab5cb8d58718e37,train,restringing_guitars,"The person is restringing an acoustic guitar by threading a new string through the tuning peg and bridge, tightening it, and trimming the excess.",full/human/mecka/e8/69b5333a7ab5cb8d58718e37.zarr,/mnt/lzh/egoVerse/datasets/full/human/mecka/e8/69b5333a7ab5cb8d58718e37.zarr,6964826783a9fdf2d8659a6e,repair_bench,instrument_repair,2695,30.0,89.833,6,0.9996,pass
69b5444917219d378d74aa8f,train,sewing_leather,The person is sewing two fabric pieces together using a needle and thread to create a craft item.,full/human/mecka/7a/69b5444917219d378d74aa8f.zarr,/mnt/lzh/egoVerse/datasets/full/human/mecka/7a/69b5444917219d378d74aa8f.zarr,695dbe2551e2d79969f15c05,workshop,leather_goods,2699,30.0,89.967,4,0.9993,pass
69b38f3f1e56f6bdf5a37559,train,shaving_bamboo,"A person uses a knife to shave and shape a long bamboo stick on a work surface, flipping it occasionally to work on different sides.",full/human/mecka/55/69b38f3f1e56f6bdf5a37559.zarr,/mnt/lzh/egoVerse/datasets/full/human/mecka/55/69b38f3f1e56f6bdf5a37559.zarr,693bbf11f9f7210d66eb06c8,warehouse,furniture_store,1874,30.0,62.467,4,1.0,pass
69b4b3e7c8f3797a5f1f67ba,train,sorting_beads,A person sorts pink and orange beads from a multicolored tray and packs them into small plastic bags.,full/human/mecka/b2/69b4b3e7c8f3797a5f1f67ba.zarr,/mnt/lzh/egoVerse/datasets/full/human/mecka/b2/69b4b3e7c8f3797a5f1f67ba.zarr,694be8ab62d08e8cd95d8f28,packaging_area,sewing_factory,2401,30.0,80.033,9,0.9996,pass
69b541c9c7e02bc8d412b086,train,sorting_buttons,A person sorts specific turquoise beads from a container and places them into a small plastic bag.,full/human/mecka/d2/69b541c9c7e02bc8d412b086.zarr,/mnt/lzh/egoVerse/datasets/full/human/mecka/d2/69b541c9c7e02bc8d412b086.zarr,694be7be62d08e8cd95d8ce7,trim_storage,sewing_factory,2699,30.0,89.967,12,0.9993,pass
69b52a105d5efd59f80d4b4a,train,sorting_candies,"The person is sorting small colorful candies from a pile and placing them into a clear jar, examining many of them individually.",full/human/mecka/eb/69b52a105d5efd59f80d4b4a.zarr,/mnt/lzh/egoVerse/datasets/full/human/mecka/eb/69b52a105d5efd59f80d4b4a.zarr,692489a3a0f5b00acc27e5b9,snack_aisle,grocery_store,2698,30.0,89.933,25,0.9996,pass
69b494925fadf00f5a3f1857,train,sorting_components,Sorting and organizing through-hole electronic resistors into small plastic bags and bowls on a tray.,full/human/mecka/2c/69b494925fadf00f5a3f1857.zarr,/mnt/lzh/egoVerse/datasets/full/human/mecka/2c/69b494925fadf00f5a3f1857.zarr,695cbd8983a9fdf2d84cc638,repair_center,electronics_shop,2275,30.0,75.833,9,0.9996,pass
69b4af3b38fbfdf7b20f1174,train,sorting_electronic_components,"Organizing and sorting numerous small electronic components on a circular tray by hand, placing some in containers and arranging others into groups.",full/human/mecka/63/69b4af3b38fbfdf7b20f1174.zarr,/mnt/lzh/egoVerse/datasets/full/human/mecka/63/69b4af3b38fbfdf7b20f1174.zarr,695cc52983a9fdf2d84cd081,stockroom,electronics_shop,2431,30.0,81.033,5,0.9996,pass
69b374e38b7e31850a2c3f3b,train,sorting_screws,"A person is sorting and bagging small metal parts by picking them from a container, placing them on a table, and then transferring them into individual plastic bags.",full/human/mecka/29/69b374e38b7e31850a2c3f3b.zarr,/mnt/lzh/egoVerse/datasets/full/human/mecka/29/69b374e38b7e31850a2c3f3b.zarr,695cf60083a9fdf2d84d4f02,repair_center,electronics_shop,2248,30.0,74.933,8,1.0,pass
696b831a93818b7b258ebed1,train,sorting_tackle,Sorting small metal items from a bulk tray into smaller containers by holding a handful in the left hand and transferring them individually with the right hand.,full/human/mecka/a8/696b831a93818b7b258ebed1.zarr,/mnt/lzh/egoVerse/datasets/full/human/mecka/a8/696b831a93818b7b258ebed1.zarr,6923e3a64a8070b9cec692af,tackle_section,fishing_shop,3586,30.0,119.533,5,1.0,pass
69b4d6776371c861a170a2ad,train,stringing_guitars,A person is restringing and tuning an acoustic guitar at a workbench.,full/human/mecka/71/69b4d6776371c861a170a2ad.zarr,/mnt/lzh/egoVerse/datasets/full/human/mecka/71/69b4d6776371c861a170a2ad.zarr,6964826783a9fdf2d8659a6e,repair_bench,instrument_repair,2458,30.0,81.933,8,0.9996,pass
69b4b040f19ed0467e17179a,train,trimming_labels,A person is preparing food packets by cutting the edges and applying white labels to them.,full/human/mecka/69/69b4b040f19ed0467e17179a.zarr,/mnt/lzh/egoVerse/datasets/full/human/mecka/69/69b4b040f19ed0467e17179a.zarr,69436b618a2368472b8e7e5a,packaging_line,dry_fruit_factory,2455,30.0,81.833,5,0.9992,pass
696b80331e187f32c5eb5895,train,trimming_threads,Packaging a beige pouch by attaching a paper wrap with a fastener and inserting the item into a plastic sleeve.,full/human/mecka/f6/696b80331e187f32c5eb5895.zarr,/mnt/lzh/egoVerse/datasets/full/human/mecka/f6/696b80331e187f32c5eb5895.zarr,694859d1bcf6fd8a0dba24aa,gift_wrapping_station,gift_shop,2968,30.0,98.933,8,1.0,pass
69b3257ae7e3b57c9e1779e8,train,unpicking_stitches,"The person is carefully using a seam ripper to remove stitches from a purple velvet fabric on a sewing machine table, periodically repositioning the garment.",full/human/mecka/2f/69b3257ae7e3b57c9e1779e8.zarr,/mnt/lzh/egoVerse/datasets/full/human/mecka/2f/69b3257ae7e3b57c9e1779e8.zarr,6926d8eb4a8070b9cec8a0f4,sewing_floor,sewing_factory,2099,30.0,69.967,3,1.0,pass
6976b5cb39510854b7622940,train,using_syringe_to_mix_perfume,A person uses a syringe to transfer liquid from a small pink bottle into a larger silver bottle on a table.,full/human/mecka/3f/6976b5cb39510854b7622940.zarr,/mnt/lzh/egoVerse/datasets/full/human/mecka/3f/6976b5cb39510854b7622940.zarr,694d883fd4b89a9b2cefdc5b,testing_counter,perfume_store,3136,30.0,104.533,3,1.0,pass
69b937964a18f0c8d9bf7b61,train,washing_dishes,A person washes various utensils in a basin of water and sorts them into different containers.,full/human/mecka/94/69b937964a18f0c8d9bf7b61.zarr,/mnt/lzh/egoVerse/datasets/full/human/mecka/94/69b937964a18f0c8d9bf7b61.zarr,6999d58c8f173e14271fa241,kitchen,home,2038,30.0,67.933,3,0.9995,pass
696c61bc6902ce4cbbd7defe,train,washing_shoes,"A person thoroughly cleans a black shoe in a sink using a toothbrush, systematically scrubbing different surfaces including the sole, sides, and toe area.",full/human/mecka/c0/696c61bc6902ce4cbbd7defe.zarr,/mnt/lzh/egoVerse/datasets/full/human/mecka/c0/696c61bc6902ce4cbbd7defe.zarr,694e041862d08e8cd961c3fb,washing_area,laundry_shop,2986,30.0,99.533,7,1.0,pass
69b6a6274c0646b574a5100e,train,washing_utensils,The person is cleaning various kitchen items in a sink using a sponge and rinsing them under the faucet.,full/human/mecka/2f/69b6a6274c0646b574a5100e.zarr,/mnt/lzh/egoVerse/datasets/full/human/mecka/2f/69b6a6274c0646b574a5100e.zarr,69a0ab6ccd46525aa395a150,kitchen,home,2035,30.0,67.833,13,0.9995,pass
69b68ec2f2710b05b13a6d88,train,watering_plants,A person uses a yellow hand-pump sprayer to water various potted plants in a garden at night.,full/human/mecka/20/69b68ec2f2710b05b13a6d88.zarr,/mnt/lzh/egoVerse/datasets/full/human/mecka/20/69b68ec2f2710b05b13a6d88.zarr,697eb619e064ec869aa9ab44,garden,home,1816,30.0,60.533,8,0.9994,pass
69b533daa55386e5af547a6f,train,weaving_baskets,The person is weaving a mat using multiple green plastic strips on a red table.,full/human/mecka/0a/69b533daa55386e5af547a6f.zarr,/mnt/lzh/egoVerse/datasets/full/human/mecka/0a/69b533daa55386e5af547a6f.zarr,693cc2acfbfebafa1c88d0c1,packaging_area,plastic_bag_factory,2699,30.0,89.967,8,0.9993,pass
69b490c517e3a9ccf08b229a,train,weeding_soil,A person uses a small hand hoe to clear grass and weeds from a garden bed adjacent to growing plants.,full/human/mecka/4f/69b490c517e3a9ccf08b229a.zarr,/mnt/lzh/egoVerse/datasets/full/human/mecka/4f/69b490c517e3a9ccf08b229a.zarr,6946bfbb5c0479a0fb80593a,field,agriculture_farm,2249,30.0,74.967,2,0.9991,pass
696bba30316c07a505ec66f9,train,winding_wire,Manually winding copper wire onto a motor stator component and adjusting the coil tightness.,full/human/mecka/84/696bba30316c07a505ec66f9.zarr,/mnt/lzh/egoVerse/datasets/full/human/mecka/84/696bba30316c07a505ec66f9.zarr,695758cd20b100982d83c5e3,repair_bench,electronics_repair,2980,30.0,99.333,3,1.0,pass
69b9833052dad08d449b0091,train,wiping_dishes,A person uses a cloth to wipe clean a green plate and a small container.,full/human/mecka/32/69b9833052dad08d449b0091.zarr,/mnt/lzh/egoVerse/datasets/full/human/mecka/32/69b9833052dad08d449b0091.zarr,69a4c3afc4216c3e3ce57305,dining_room,home,2698,30.0,89.933,3,0.9996,pass
69b49cc55d6b48c59a9320ab,train,wiping_fruits,The person is cleaning green fruit with a cloth and moving them from a source crate to a destination crate.,full/human/mecka/50/69b49cc55d6b48c59a9320ab.zarr,/mnt/lzh/egoVerse/datasets/full/human/mecka/50/69b49cc55d6b48c59a9320ab.zarr,6944b25f74e27bfb2357fbba,sorting_area,dry_fruit_factory,2339,30.0,77.967,5,0.9991,pass
69b10497fecba246fce64c64,train,wiping_plates,A person is thoroughly cleaning a floral-patterned plate using a dark cloth over a 2-minute period.,full/human/mecka/69/69b10497fecba246fce64c64.zarr,/mnt/lzh/egoVerse/datasets/full/human/mecka/69/69b10497fecba246fce64c64.zarr,6974f653b393af9134c8261a,living_room,home,3439,30.0,114.633,2,1.0,pass
696b0c713e1499d81d87bbb2,train,wrapping_objects,Decorating a tube by spiraling yellow and pink ribbons around it and attaching a bow.,full/human/mecka/1e/696b0c713e1499d81d87bbb2.zarr,/mnt/lzh/egoVerse/datasets/full/human/mecka/1e/696b0c713e1499d81d87bbb2.zarr,694896c45c0479a0fb82c26b,workshop,jewelry_handicraft,2386,30.0,79.533,6,1.0,pass
69b1cc852e36136371f32383,train,wrapping_tubes,Measuring and cutting a piece of blue metallic paper to wrap a silver stick.,full/human/mecka/24/69b1cc852e36136371f32383.zarr,/mnt/lzh/egoVerse/datasets/full/human/mecka/24/69b1cc852e36136371f32383.zarr,6949fe6f5c0479a0fb85e68b,craft_section,toy_store,1798,30.0,59.933,8,1.0,pass
